# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.2321399210969077,7.090077144604436,2.0931762431190406,-136.60503028586876,1.116902228993427,4.999999999999988,0.18524758215864837,-136.69197497783395,11.873717224456364,-0.5055614431542875
 0.23670873502036596,7.086334620952772,2.0896310195842163,-136.55078148129047,1.1397462986107183,5.000000000000012,0.1746382453506093,-136.6942847939946,11.422800457515871,-0.5165703402947266
 0.24126250621154244,7.082532296498083,2.086022592594985,-136.4987646616445,1.1625151545666006,4.999999999999981,0.1648826688138573,-136.69663713712845,11.000302800447793,-0.527578569129575
 0.2458011641195772,7.078670954327192,2.0823517571633516,-136.44883805034846,1.1852084441067743,4.999999999999975,0.1558958816483537,-136.69903163577334,10.603916315475496,-0.5385849006259205
 0.25032464042562247,7.074751377526928,2.078619308301322,-136.40087148614413,1.2078258256370005,4.999999999999964,0.14760293404817149,-136.7014679118101,10.231564901279725,-0.5495881084512614
 0.2548328688141469,7.070774349184113,2.0748260410209007,-136.35474525479714,1.2303669675796227,5.000000000000012,0.13993754079595377,-136.70394558052263,9.881376936860526,-0.5605869686687115
 0.2593257847688233,7.066740652385574,2.070972750334093,-136.31034905870334,1.2528315473530045,4.999999999999975,0.1328409305213175,-136.70646425065814,9.551661544980206,-0.5715802597862307
 0.2638033253899431,7.062651070218135,2.0670602312529036,-136.2675811061365,1.2752192504586035,4.999999999999975,0.12626086898954378,-136.70902352448957,9.240888099509858,-0.582566762461898
 0.2682654292306898,7.058506385768621,2.0630892787893385,-136.22634730385576,1.297529769662337,4.999999999999988,0.1201508228085662,-136.71162299787784,8.94766832352862,-0.5935452595700969
 0.2727120361500064,7.0543073821238576,2.059060687955402,-136.18656053997663,1.31976280425892,5.000000000000037,0.1144692433996176,-136.71426226033597,8.670740721135966,-0.6045145360981399
 0.2771430871800776,7.0500548423706695,2.0549752537630996,-136.14814004537277,1.3419180594092759,4.999999999999988,0.10917895424239107,-136.71694089509384,8.408956962288217,-0.6154733791091244
 0.28155852440672047,7.0457495495958815,2.050833771224436,-136.11101082376422,1.3639952455424902,4.999999999999963,0.10424662146307817,-136.71965847916397,8.161269934646823,-0.6264205777442757
 0.2859582908612003,7.041392286886319,2.0466370353514174,-136.0751031420798,1.3859940778148894,5.000000000000025,0.09964229600997523,-136.72241458340832,7.9267232503006255,-0.637354923217512
 0.2903423304221817,7.036983837328807,2.0423858411560483,-136.04035207376154,1.4079142756197964,4.999999999999974,0.09533901882032263,-136.7252087726061,7.704442010163798,-0.6482752088335211
 0.29471058772668307,7.032524984010172,2.038080983650333,-136.00669708867355,1.4297555621423033,5.000000000000012,0.09131247691668483,-136.7280406055224,7.493624628639832,-0.6591802300201729
 0.2990630080890507,7.028016510017235,2.0337232578462774,-135.97408168425193,1.4515176639541414,5.000000000000026,0.0875407039316508,-136.73090963497802,7.293535648385217,-0.6700687843754876
 0.3033995374270823,7.023459198436824,2.0293134587558868,-135.9424530529347,1.4732003106442997,5.000000000000026,0.08400382021134527,-136.73381540791996,7.103499297276837,-0.6809396716729286
 0.3077201221945498,7.018853832355765,2.0248523813911663,-135.91176178207516,1.4948032344816373,5.000000000000038,0.08068380381876984,-136.73675746549296,6.922893839657543,-0.6917916939912118
 0.3120247093194387,7.014201194860881,2.0203408207641202,-135.88196158238603,1.5163261701060822,5.000000000000077,0.07756428957612302,-136.73973534311202,6.751146491382361,-0.7026236557228387
 0.3163132461473194,7.009502069038997,2.0157795718867546,-135.8530090420273,1.5377688542454857,4.999999999999987,0.07463039616718978,-136.74274857053572,6.587728932487821,-0.7134343636909263
 0.3205856803893264,7.00475723797694,2.011169429771074,-135.82486340335907,1.5591310254555206,5.000000000000026,0.0718685675674218,-136.74579667194058,6.4321532329826105,-0.7242226271819151
 0.32484196007428584,6.999967484761533,2.006511189429084,-135.797486360223,1.5804124238803179,5.0,0.06926644002241035,-136.74887916599604,6.283968298401441,-0.734987258054297
 0.3290820335045712,6.995133592479602,2.001805645872789,-135.77084187320418,1.6016127910317448,5.000000000000013,0.06681271973761732,-136.75199556594052,6.142756576525821,-0.7457270708607233
 0.33330584921533085,6.990256344217972,1.9970535941141951,-135.74489600146887,1.622731869585543,5.000000000000013,0.06449707725429901,-136.75514537965836,6.008131205962009,-0.7564408828848138
 0.3375133559367556,6.985336523063468,1.9922558291653067,-135.7196167490366,1.6437694031926666,4.999999999999987,0.0623100504847824,-136.75832810975746,5.8797333506301035,-0.7671275142777433
 0.3417045025590998,6.980374912102914,1.987413146038129,-135.69497392446382,1.6647251363043878,5.000000000000027,0.060242963059026544,-136.76154325364783,5.757229893563265,-0.7777857881626713
 0.34587923810018945,6.9753722944231376,1.9825263397446675,-135.67093901220892,1.6855988140098361,5.000000000000013,0.05828784798768908,-136.76479030362103,5.640311266647883,-0.7884145306954764
 0.350037511675196,6.970329453110961,1.9775962052969271,-135.64748505491403,1.7063901818848688,5.0,0.05643738069679125,-136.76806874693017,5.528689574385852,-0.7990125712428964
 0.35417927246845265,6.9652471712532105,1.9726235377069123,-135.62458654519673,1.727098985851152,4.999999999999973,0.05468482130016063,-136.77137806587106,5.422096814754246,-0.809578742448579
 0.3583044697071384,6.960126231936711,1.9676091319866293,-135.60221932638862,1.7477249720445809,5.0,0.05302395796535096,-136.7747177378639,5.320283345621134,-0.8201118803322553
 0.3624130526366547,6.954967418248289,1.9625537831480826,-135.58036050105463,1.7682678866921622,4.999999999999987,0.05144906192963512,-136.77808723553574,5.223016422434938,-0.8306108244700778
 0.36650497049754394,6.949771513274768,1.9574582862032774,-135.55898834686795,1.7887274759966083,4.9999999999999725,0.04995484188104763,-136.78148602680383,5.1300789303405505,-0.8410744180491594
 0.37058017250381264,6.944539300102972,1.9523234361642188,-135.5380822389187,1.8091034860279518,4.999999999999987,0.048536408802138206,-136.7849135749597,5.041268187208624,-0.8515015079953235
 0.37463860782253555,6.939271561819727,1.9471500280429117,-135.51762257805657,1.8293956626215664,5.000000000000013,0.04718923811832897,-136.78836933875368,4.956394870012258,-0.8618909451195159
 0.3786802255546308,6.93396908151186,1.9419388568513618,-135.49759072466267,1.8496037512820427,4.999999999999987,0.045909140393341506,-136.7918527724806,4.875282050608596,-0.872241584256075
 0.38270497471670106,6.9286326422661935,1.9366907176015742,-135.4779689373146,1.8697274970923938,4.999999999999986,0.044692230496299695,-136.79536332606597,4.797764291065609,-0.8825522843132373
 0.3867128042238504,6.923263027169553,1.9314064053055533,-135.45874031602054,1.8897666446281405,4.999999999999986,0.04353490566337509,-136.79890044515264,4.72368683035813,-0.892821908454729
 0.3907036628733923,6.917861019308765,1.9260867149753047,-135.43988874957589,1.90972093787585,4.999999999999986,0.04243382044024844,-136.8024635711885,4.6529048430427125,-0.9030493242221151
 0.39467749932937485,6.912427401770653,1.9207324416228333,-135.4213988666844,1.9295901201557626,4.999999999999986,0.04138586455276735,-136.80605214151464,4.5852827485408865,-0.9132334036402253
